"Dataset","Type","Student","Intercept"
"ds562","Student","Stu_76107643cf1ba1137711abb3efaf0886","0.0653495238320638"
"ds562","Student","Stu_7931bbcfea7a79040c740dedfe10ba39","-0.408706449004269"
"ds562","Student","Stu_7cdb160421ea1b03d993870652b0fc20","1.13691612552227"
"ds562","Student","Stu_7d10b2e5f508e37db8f8044f1247d6b7","-0.201759631739386"
"ds562","Student","Stu_89fcfd7249c838a6f05343111a287dee","0.0269636879727215"
"ds562","Student","Stu_8bf091aa67852bc7ec5506d842beb55a","-0.048723495461096"
"ds562","Student","Stu_8f986bcb9e3d0cef4f80baf47570c1d0","-0.14435627833076"
"ds562","Student","Stu_9066aa316cf0ea556aa81cbb40cd6d26","0.447948602014344"
"ds562","Student","Stu_9254a4a35a96866bbb6f6733a994bed9","0.412490928045567"
"ds562","Student","Stu_953394825d088f60ca502055a42b9a74","1.15336755923093"
"ds562","Student","Stu_9ceb1be5b9b519b558d20f47de34b07d","0.220575347138249"
"ds562","Student","Stu_a00628bf4aab76be649a758dc7440c10","-0.64311129084147"
"ds562","Student","Stu_acf9b95b6b42349c76e578878d150d3f","-0.133060802413593"
"ds562","Student","Stu_aeaa5bfda5a332e81daab8438f379757","0.175824066315929"
"ds562","Student","Stu_b70d9c63e37cfe4c21addd286daf2227","-0.617393448595435"
"ds562","Student","Stu_bb36cf3fb4877ea82a2c0a96d078fb04","-0.544851551762474"
"ds562","Student","Stu_bfd5554b4479e84f2d434630a3693d81","-1.06345915438005"
"ds562","Student","Stu_c0d937be078b02036d26ce4320c5392e","-1.15976924551225"
"ds562","Student","Stu_c1a14c3b178eb2600b01d661c538eedf","0.966596730572752"
"ds562","Student","Stu_c1bf291691d7be205e4581a4a63d777a","0.285294387741957"
"ds562","Student","Stu_c313b431c807d5f9a99653084220100b","0.493746021298774"
"ds562","Student","Stu_c3f4391a44f7245603784185df6e0391","0.261507324036375"
"ds562","Student","Stu_c530848b1d52cb73a60daa58f5ccebaa","-0.648374682433949"
"ds562","Student","Stu_c792d22faa773d7cd2dd0ef448d3181c","0.805970753162211"
"ds562","Student","Stu_cb0ee745682d16f6c111aa2491f43058","-0.469048537289601"
"ds562","Student","Stu_ce74b012916dd13f95b2f653397b461c","0.27689319327238"
"ds562","Student","Stu_d3e760c651d36d32ebe1afc482b8f84c","-1.83588617269113"
"ds562","Student","Stu_db8ee06d42c51df719b1869df41fc3a6","-0.229471058159458"
"ds562","Student","Stu_ec24fecf2a50ca93b88844cab7565643","-0.351563534211725"
"ds562","Student","Stu_ec7ee2972796262b81cf4179adfdc95a","-0.78308527225727"
"ds562","Student","Stu_ed30f08ec5368b4fdcf3aa6761283442","-0.0635406404102841"
"ds562","Student","Stu_ef51ae018b992c787a7cfb195390ae2c","0.873714311001888"
"ds562","Student","Stu_f091456706cc999e21843632e50c759d","-0.486796561024831"
"ds562","Student","Stu_f0a530b1fba503a3d932740c35d21a8b","-0.39067646174577"
"ds562","Student","Stu_ff55d4d63307d91f96425e8e7c8c13a9","0.0750344089747689"
"ds563","Student","Stu_036abc10b507c9274650a5e63779682d","-0.320466164478543"
"ds563","Student","Stu_03bfee4b23a6d81b74db46e3b6448e5a","-0.244477010727559"
"ds563","Student","Stu_1aeef560a9813180cf217327145bad57","-0.259251330579701"
"ds563","Student","Stu_251e159775a8df6bc40381b87c67c184","0.490270035602287"
"ds563","Student","Stu_2536a02c154761ddaa40364f91b1c3e7","1.0123374992618"
"ds563","Student","Stu_3c0aadb4e5cc9a0af4e63aa072b33e0e","0.136797545626745"
"ds563","Student","Stu_3c99e98d9d1c0bcd6cfc66f9a2473176","0.735694011555649"
"ds563","Student","Stu_3cbbb1683f16a2ab0867e0d79739bf60","-0.897709430626372"
"ds563","Student","Stu_3d1ecddac5e2f0c1b0e988d593c03fef","-0.00335059704689666"
"ds563","Student","Stu_3ef819dcbc86d407a6379a0fec6175a3","-0.174969086708287"
"ds563","Student","Stu_42aa56377ca8063bc1d32475b35672a1","-0.680072425389262"
"ds563","Student","Stu_472d09b22114679bb10c5fb3a51976be","0.206761079403465"
"ds563","Student","Stu_48fa6b8f3227b48bbd944c12d8c478db","1.12589605234008"
"ds563","Student","Stu_493865eb3c930d806853f116079ab76c","-0.318958169238963"
"ds563","Student","Stu_4ba1212ab1bb85f2bef7edb2d25179d5","-1.41771619561592"
"ds563","Student","Stu_4d1e53fad52234dfe6655262815e632b","-0.416523300490741"
"ds563","Student","Stu_527174bbf2fc8ec5ed681fb9e5a1ee64","-0.258534918989581"
"ds563","Student","Stu_546f690a9cd2d4ae442ab6d51c713c3f","-1.14719584472363"
"ds563","Student","Stu_5628238739f7ed05358a09d5075bbba0","0.50523340778873"
"ds563","Student","Stu_56e908e48e2d124f3449cfc03037be13","-0.359269831974901"
"ds563","Student","Stu_5737e1306a1c057d234c699257d32ee9","-0.573266486689084"
"ds563","Student","Stu_59076a0eba30c86c2897a88647f428e3","0.108927124738321"
"ds563","Student","Stu_592cff0059041671089a4d6eb49a3e33","-0.201248956259189"
"ds563","Student","Stu_64d0f82f5d082b35af9235397939876d","1.65561218512413"
"ds563","Student","Stu_6acf3df5e6741167bc7288aa2b87f922","-0.750910657830027"
"ds563","Student","Stu_6c52602d88dce7ec539f5b3b31e3db4f","-0.237231363803174"
"ds563","Student","Stu_6d870eab020bc7c7680644fc52fc474c","-0.493986858917859"
"ds563","Student","Stu_741907c1c3a9064d271e661906a2b616","0.101516368141342"
"ds563","Student","Stu_7557dc182e3b30bb4a3b206afd964007","-0.696382916751119"
"ds563","Student","Stu_774b319c7b3e37cc378f4bd6e2b14c76","0.0249876021676543"
"ds563","Student","Stu_7a4387ea9bc12dc9a94317626340091a","-0.167367693773374"
"ds563","Student","Stu_7b7b95f8ff923fc3eb45a266347bad0e","-0.0994197367122223"
"ds563","Student","Stu_8117cc6f602a5187cf2c38cf5b43d710","-0.55556183330396"
"ds563","Student","Stu_82ef40fc5936919f9f0f4bbfc728c21a","-0.134570763427594"
"ds563","Student","Stu_841f389a749b0fcfe75038a3285d4d25","-1.16494517036757"
"ds563","Student","Stu_873a0da4f8ad8efed304597a1ba70ee0","-0.541297418507374"
"ds563","Student","Stu_89849250ec13109f26f85e80f3bbc3d9","0.528039871570478"
"ds563","Student","Stu_8aec3d7b8855e1f6b50ecfbcd3fe8611","0.724132318141095"
"ds563","Student","Stu_8bc4f4c730fca2a4baaac535d391c719","1.52635004242631"
"ds563","Student","Stu_907fb00d013973a462e7caae04cf665e","0.0909306599515607"
"ds563","Student","Stu_97b3061e03e134416c3aaf80f2362401","0.441390188105398"
"ds563","Student","Stu_98f42c88d961bdc57ba99111e423a851","0.0894730731330304"
"ds563","Student","Stu_9b164444d59c662122d025dcc685eb58","1.67058165924292"
"ds563","Student","Stu_a96b62593d2a53ad755d91669723f335","0.769215053127806"
"ds563","Student","Stu_aa0fcc111376c00e420c35b388ce368c","1.02994961041661"
"ds563","Student","Stu_ac8503eca3b230377dfcac98da0fc535","0.094300351410325"
"ds563","Student","Stu_b1714f6e60280cd8488029d2e154614f","-1.65593559154658"
"ds563","Student","Stu_c2934a41277f8b9dbb9bd101fc00837b","0.447729169108615"
"ds563","Student","Stu_c352820eb88dc5136fc27da2a1bb01c9","-0.0687721143032346"
"ds563","Student","Stu_ca26ec03a09930eab8be331a6058a0f6","-0.283534110862229"
"ds563","Student","Stu_cbb8bcf9b16610123f9b6088c7eb6ed7","-0.901688481933677"
"ds563","Student","Stu_ceff6d6bb1a72d051abb57588f11024e","0.889561070200859"
"ds563","Student","Stu_d4c880b4fece04f11164a320617158a2","0.0938510519031142"
"ds563","Student","Stu_d706c3fe2b80810c92e024b39517c7ec","-0.206135185936271"
"ds563","Student","Stu_de735450023746a3b8a82f80c01072d0","-0.457400362689136"
"ds563","Student","Stu_e226bf28fc85f40d5725883f7c8cdbdb","-0.454688914364446"
"ds563","Student","Stu_e4e2238b33cb687a7a6ba0eb5cbb715f","0.0622942625920803"
"ds563","Student","Stu_e51762ffc15c60f3e4330dfa2fda940d","-0.30049460715926"
"ds563","Student","Stu_e59d9f4d8c1ecc92f44b103e2f0632b9","0.131974389457939"
"ds563","Student","Stu_e8782eea5bec045c105a7e532e7af89a","0.61798992807451"
"ds563","Student","Stu_ed6f557cda8f66db6066d9eedccec3a0","0.257045160567169"
"ds563","Student","Stu_f57c15adb70acac2efd81b2eefd73433","0.132080434488613"
"ds563","Student","Stu_fabfe332f798f09ab03cfba0ddd96ef6","0.817805165093202"
"ds563","Student","Stu_fcc8fa3fdbe40643aeabb6b0618860fc","-0.104182693257846"
"ds564","Student","Stu_01f2efdaa6829c6bdbe4127200e3e5c4","0.496805591877194"
"ds564","Student","Stu_05ed15226d209cc760aa06dffb1eca09","-0.263867213223241"
"ds564","Student","Stu_086e3d1d417b89b3d36caa2b521367f6","-0.0847116203256655"
"ds564","Student","Stu_0a0c683a8d97d85c47996fb3725110b7","-0.515555613854653"
"ds564","Student","Stu_0e2c65f14909a15fc2877978c4c76fdb","0.0191288747854288"
"ds564","Student","Stu_1352ed43eb67679dc1419f774fa28816","0.0975484793702082"
"ds564","Student","Stu_1a10d57a38ffc3a172f7f09ccb02a38a","-0.707157961096435"
"ds564","Student","Stu_1afabd2437f4df869d5fd4b2d3d2429c","-0.13103022920011"
"ds564","Student","Stu_1b3573e7b97b3bdb4a19137715447599","-0.392583752874918"
"ds564","Student","Stu_22773ac8be4508fb3e85061b45f8b5ff","-1.24854037486402"
"ds564","Student","Stu_25a42eb825690b3d26d0bce26c8ef7bb","0.676710827141829"
"ds564","Student","Stu_286634cbdc4d652b2f384a84a57e19e7","-0.466523462248162"
"ds564","Student","Stu_316048882e7e34291e25e2ff83a931c2","-0.540132266977583"
"ds564","Student","Stu_316d9399df6e2ab2bafcbfdfa9ab3dbd","0.0305366182575948"
"ds564","Student","Stu_3795e0555ae02b0968cae09dba77c819","0.824191641872926"
"ds564","Student","Stu_3b19c446f24f0dbe433db832275fd7a8","-0.355028577110481"
"ds564","Student","Stu_3d17c7856b21d527827ddabbc8aaf554","-1.40053271159377"
"ds564","Student","Stu_417a29ebce54892f0107e1e06139a49d","-0.760035394043414"
"ds564","Student","Stu_42658b37067c35fef9dd749dc9ae627e","0.336544573572018"
"ds564","Student","Stu_45f1908b799f13044e1e2b207ce7eeae","1.3302571803459"
"ds564","Student","Stu_48e61e1782a021de59d0af8c62fd3a86","0.48755677388404"
"ds564","Student","Stu_492a5278527341a1e6861a09d9822300","0.405920098487365"
"ds564","Student","Stu_501a165150a666f0415f6bac53d3c5af","-0.489225113944656"
"ds564","Student","Stu_52a596fd4861f71eff506de0b9a41c95","0.325007757303481"
"ds564","Student","Stu_57f6734d37b24825911df34c3ff4c65c","0.367916741270115"
"ds564","Student","Stu_5adf51993a53d7008ac55dd72ec8da90","0.856348488034191"
"ds564","Student","Stu_5cb3ad723f989ffe2ff189b51c2155b5","1.15573002554817"
"ds564","Student","Stu_634acdaa19761b3ebd83af7b8c6dbf0d","0.0836740821259099"
"ds564","Student","Stu_651effbb7f86c84e696557d7f5b44795","-0.58182394979987"
"ds564","Student","Stu_66866052804efbab977be980d7ff5d6e","-0.171575808679046"
"ds564","Student","Stu_669b79a569c1fbe8e95b712a388ab01e","-0.0296907246808702"
"ds564","Student","Stu_674211dcdc37a01aed05a968343fea2e","-0.568208204329819"
"ds564","Student","Stu_7497ebec6afe7356be21ef200c0e7743","-0.397050630483235"
"ds564","Student","Stu_7b6dfa285568d0e6cfd584ce5ab6610f","0.324440185450506"
"ds564","Student","Stu_8102b79229c174b483e57f80f29730dd","-0.0252646930753564"
"ds564","Student","Stu_81ce3a1f781cf81acd0407ed436fb796","-0.403445367607444"
"ds564","Student","Stu_857f0593a93440d54191c298c0ab7cb9","-0.419802805059689"
"ds564","Student","Stu_85aa1f51d630d5c0010839c60e32d655","0.559277593070413"
"ds564","Student","Stu_8ea97d88bfe96e109a64a4b775a3bfda","-0.87490617407281"
"ds564","Student","Stu_9028f259792c601f398a2c02dfb223e6","-0.21119332943623"
"ds564","Student","Stu_9984ae638cb9ee084f19d78190ac3f5c","-0.0785093962492585"
"ds564","Student","Stu_9b8b096fa4856e5fef45379510182fcb","-0.0604750756880786"
"ds564","Student","Stu_9c3996aeff436e4b50dab481995ae46c","-0.00164263122210068"
"ds564","Student","Stu_a00224ba9d763be38f7678d4b6a794f6","0.176437847467043"
"ds564","Student","Stu_a3b0617d76deb2ae5d06a52f2844cb4a","-0.155829428933353"
"ds564","Student","Stu_a3eb62db150ec4104185b21eb67a341b","0.574875788474188"
"ds564","Student","Stu_a5eb69afe5a054b0d8ca9baf13f8ae14","0.232348563402734"
"ds564","Student","Stu_a784d3076e8cfd3c838e67637d30fa2c","1.10454139200031"
"ds564","Student","Stu_aac5394a0d102814765d107b7b906c6c","0.249112433138614"
"ds564","Student","Stu_b0036ffc0462cc5f036420b58b9ac2a9","-0.309934285333467"
"ds564","Student","Stu_b18cf8b6ca68ab2824d0f1ba0f588660","-0.00513988004365392"
"ds564","Student","Stu_ba6678573f36f46397a7444c70cce254","-0.596708769076176"
"ds564","Student","Stu_c08cef404f4060bdbfb22467ee2384d2","0.289004832836644"
"ds564","Student","Stu_c211bcb89aa41e90c7dad289b7076b90","-0.773382137135006"
"ds564","Student","Stu_c4fa020f597c34ca56753c805d4cd9fe","-0.675022363043689"
"ds564","Student","Stu_c9dd8b3d6dcbc6d6e01f177302d95112","0.233671607812603"
"ds564","Student","Stu_cda61ee9ed3a318ed284f612f415abc0","-0.224630638308711"
"ds564","Student","Stu_cf83a4360b09d23beaebddf1a26eb1c4","-0.171624339770371"
"ds564","Student","Stu_d08f8d421c7ca07e0cda8e9a226c0b1f","0.473947104853674"
"ds564","Student","Stu_d0e41f0ef696306cb7f11aebf2c0b50e","0.0648226741915651"
"ds564","Student","Stu_d60ce336e939cf7da0300c8ff3223c93","-0.245436786470082"
"ds564","Student","Stu_d6c19c4ca0f4980ad62b0b5ce1dc2c3c","0.59260056552166"
"ds564","Student","Stu_d74f28467852cd557adb5cfa98491fef","0.406238399009049"
"ds564","Student","Stu_dd4a2bf615b4fa790862060ec84bd15e","1.00691035195754"
"ds564","Student","Stu_de2ba781786de01e15b0928d8147ff8f","0.365602199883337"
"ds564","Student","Stu_e361dc79410d2469518b3223cc2a5767","-0.510787463760735"
"ds564","Student","Stu_e81c6b7159ed619e1534d64e5b580525","-1.30128575830734"
"ds564","Student","Stu_e8689f327959df6c520c6cec819aac37","0.572030715375421"
"ds564","Student","Stu_ec1715febda533fea5fe42c7fdfa0ec9","0.417667298120913"
"ds564","Student","Stu_ed854180a0de7319922a734565a4b5d2","1.37015155939113"
"ds564","Student","Stu_f5abc0e5c1af2f05f63d31be76f955ac","-0.128100706062644"
"ds564","Student","Stu_fd305e69baf7757d5a48de984731500e","-0.701720152757099"
"ds564","Student","Stu_ff7a0275bef738d22d8e0ccc9a7b138d","0.467966381856307"
"ds565","Student","Stu_009d4b6ced71bf0e33197565edc3d2a2","-1.03560738021564"
"ds565","Student","Stu_0104b0ac1cf243a9f7aa98f860a77ec8","-0.338599494742016"
"ds565","Student","Stu_019edadf5ad02b9bf8df83ae785d3780","-0.749929491880832"
"ds565","Student","Stu_02bdf1ff7becf7279da0dc7d38371e19","-1.43762352334351"
"ds565","Student","Stu_0482f77e0c3d86078df93318e0df2ef4","0.0681835983910348"
"ds565","Student","Stu_07a79fbd9392f74e82dabe7cbbc97eeb","-2.49774626398253"
"ds565","Student","Stu_0bd9b00b67099c59564172013cbb0ebd","0.262014216577589"
"ds565","Student","Stu_0c9e07427f2b8fab8fa3196bb41a46f3","-0.114555542063972"
"ds565","Student","Stu_0cbb3f9577e2db1ffa459f0523546e7e","0.898602383247185"
"ds565","Student","Stu_101e3f85e8ac0b54ca87684a79ecd928","0.0613720389337525"
"ds565","Student","Stu_116c226f6908b648f04fa69343d029bf","-0.101976533815951"
"ds565","Student","Stu_18605be8937b7442448ffe77d6687793","-0.378159532367695"
"ds565","Student","Stu_19d2e924bd6a2bb6dd90ed55d4ba24db","0.474026803151697"
"ds565","Student","Stu_1de7637bdebbfd5c3e337b33141a32fb","1.86016283710486"
"ds565","Student","Stu_1f0ff01998b1a8b98a068dfa00106dd8","1.5703559007703"
"ds565","Student","Stu_21ceeca5ce4db9070ade58b76dcf46fd","0.593652935635051"
"ds565","Student","Stu_25379df0c15c9dd6f795165b98aa429a","-0.421832102194861"
"ds565","Student","Stu_2a341b4087fc2dc0139aa0579e3ab2ea","0.191927624669709"
"ds565","Student","Stu_35fd4e1881c6d7d90e9d2b38321fe536","-0.213493247439467"
"ds565","Student","Stu_37a1134deead7fb50d7d19fbe5195dd0","-2.13714754717299"
"ds565","Student","Stu_3b2ed994e9607ab951b4775180159273","-0.998844458209696"
"ds565","Student","Stu_3d441443f2fb2a1e00ca3bea9882c865","1.05139161449884"
"ds565","Student","Stu_3ea07f4294686df84fdf9da41c80a438","-0.713964475143732"
"ds565","Student","Stu_416f787e59e116a395ebd16265b1e767","0.196611025513135"
"ds565","Student","Stu_431072911effcd63eceda0befb613902","-1.45606674801508"
"ds565","Student","Stu_4ef584a0eae6aa9661517a3c5c10aee0","-0.013289932340856"
"ds565","Student","Stu_56c563fb87242730a8d8a503c208775c","0.395375863612269"
"ds565","Student","Stu_590bb3b1e0c796ef7c78f5763c83df06","-0.667728490151795"
"ds565","Student","Stu_5b9047ffeb340871a2151a27998c004c","0.164489520074539"
"ds565","Student","Stu_5cc7bd63463226a912516d1e3dc35185","0.421880811404267"
"ds565","Student","Stu_5d534374b1b594109aae9cafc9244443","-0.48873513730073"
"ds565","Student","Stu_5e1f32aedd4cd4611fdc690149c48b7d","0.739184024549135"
"ds565","Student","Stu_5e2205f851c8334efe876f2ba1d151d5","0.215411431373164"
"ds565","Student","Stu_67e3a2a40291859527feb413a31dd981","0.0505667007057398"
"ds565","Student","Stu_721dc0c2e31b6a3c9e0b588a6ddcec38","0.397226645740683"
"ds565","Student","Stu_751a594df93ed541f2a3ba3fc74bb770","-0.15083450413437"
"ds565","Student","Stu_75fcc5a186c2b5f18708e668115df046","1.16310970745314"
"ds565","Student","Stu_7653a6e4ddc2756a4f7dbe099709c133","1.55866657016689"
"ds565","Student","Stu_775a05665708ad35b99b93699a1355f3","-0.298310861096302"
"ds565","Student","Stu_784a97f3a26b364ff53d1ec5e4350799","0.319911288916249"
"ds565","Student","Stu_7dde2f708675f3b52a42521ce747c7f6","-0.170043928251142"
"ds565","Student","Stu_7ed0ebfbaddff524957979f4099b6c7b","1.23956637483966"
"ds565","Student","Stu_84eaff6c826ba6711769a9cf2f4e6c24","-0.017206788156842"
"ds565","Student","Stu_8819f98620c55609240bdccf2658781a","-0.0563967044734913"
"ds565","Student","Stu_97a3e595867d392fdf1990246ad0a4c6","-0.712849392543713"
"ds565","Student","Stu_98709e1f5829ad05ae0df632b1ed2158","0.142717342916956"
"ds565","Student","Stu_98855526aba7f3e6c101d4bde9b5a472","-0.0153243992581524"
"ds565","Student","Stu_9d5481f229fca0bbb4d7d569386e6f6c","-1.16176823242873"
