"Dataset","Type","Student","Intercept"
"ds4555","Student","Stu_47f6e0b57adb5f59a172170a77813ce7","-0.274892095611543"
"ds4555","Student","Stu_4899e18baccd285ea44ebfd93c51746f","1.19184120728119"
"ds4555","Student","Stu_49eea4f2ab71f35ef226cdf6f260c0bb","1.12842563480351"
"ds4555","Student","Stu_4c13a97c4344111336feb035377522e9","-0.198986214693228"
"ds4555","Student","Stu_4c92f19344b609c10ab84e49867018a2","-0.52180403874326"
"ds4555","Student","Stu_4fd4448f5a956c70441a85fa1c3d52a6","0.254388363144569"
"ds4555","Student","Stu_50eea8da3837390995f473fad867b5d6","-3.52760344947322"
"ds4555","Student","Stu_513493a3c2a33bc9118b9b80ec12e16e","-0.372824476640877"
"ds4555","Student","Stu_51ce17795d403737ed6f8d31e7f5395e","1.22238799937697"
"ds4555","Student","Stu_51fbc8d7a4e6ec036992085123dbe4fd","-1.98369296833822"
"ds4555","Student","Stu_535506a68aac6e9cc611ffa33cb22ecf","1.80101349248817"
"ds4555","Student","Stu_55e4f5f6108585e90c6fb9871b721415","0.189363108349695"
"ds4555","Student","Stu_564469ab9f4c11ddebba12ad57dfa4f5","-4.7064505376249"
"ds4555","Student","Stu_57f1d9d289b4025ca4a219ed52cc5dc1","-0.00517936950581573"
"ds4555","Student","Stu_5856d962e351c1ed6f2c1912856a9cf9","0.0532320068408346"
"ds4555","Student","Stu_5bbac6f328506673de469ec43162aa5a","0.106837170156158"
"ds4555","Student","Stu_603730b99684013072fc6c8b5a637223","0.420287340653275"
"ds4555","Student","Stu_610458ceffa0bf43786ae9d59114f45d","0.677943122036478"
"ds4555","Student","Stu_6175172fa72eb64628c64c5d462560fe","0.410564682979339"
"ds4555","Student","Stu_631a77c5df86169dddd74ff6c5f5534b","-0.912259360111614"
"ds4555","Student","Stu_640eed8edde519c49d7eb8e1e47cc864","0.397770614091802"
"ds4555","Student","Stu_645a752519aea6811ae0cdf2e9fa78ed","-0.942059377115817"
"ds4555","Student","Stu_664a7b08ea56fca194ba178489455de0","-0.248219099400395"
"ds4555","Student","Stu_68d6cf580889125d016effc572f7c742","0.0289768985845897"
"ds4555","Student","Stu_697d25b91acce39be6d2f19ec8808ec0","0.593820228480572"
"ds4555","Student","Stu_6da4f46d917503a525f92b237d074605","-0.880926158550126"
"ds4555","Student","Stu_6dda7df68c475936977c27bf5498477c","0.186411935087418"
"ds4555","Student","Stu_702fc94ad7deba0a929da6199a37de35","0.87745309374224"
"ds4555","Student","Stu_7068bc5930de9be55834a22844c0f110","0.386394565747552"
"ds4555","Student","Stu_74bd9bf599de57701f6fefd2b72f8014","0.970504082500085"
"ds4555","Student","Stu_77a666985d81edb50d6ff77741289976","-0.477890915682559"
"ds4555","Student","Stu_797b8c28486a69b00db6a0e85698bb42","0.562851306882742"
"ds4555","Student","Stu_7f9406735237c127093d6ece084edd65","0.816761223518166"
"ds4555","Student","Stu_807c70c217a21652076ef4f66d7c21de","0.34347384603635"
"ds4555","Student","Stu_8396fc5b4e985a61e5edada53783bd74","-0.0215846817059776"
"ds4555","Student","Stu_83e370f5a9f1013fb70b5d3f799f553d","-0.0966489114216911"
"ds4555","Student","Stu_8a249f7e6cc0cd33e7432a3f2ad08757","0.22153050348294"
"ds4555","Student","Stu_8c264215aa2e741bcd85fe4fb9699421","-0.449598803105674"
"ds4555","Student","Stu_8c2927be1b67e788654b93b81d323ef5","-4.51379461917732"
"ds4555","Student","Stu_8ea144667255df801895a8af5df946fd","1.17173271499213"
"ds4555","Student","Stu_9151bf351a8698242c196863ab0da0b1","-2.63691376037037"
"ds4555","Student","Stu_93f39f918bdaa0692a7a8d6d8f06a6e3","-0.669400416646491"
"ds4555","Student","Stu_95b684b74ff883dc2c0eaa2cbcbdc285","0.662424572214274"
"ds4555","Student","Stu_96ce007c98be8921fc06f9a7be049338","0.4750186366835"
"ds4555","Student","Stu_980ba8fb88f4fd27559dee61fcffb229","0.273744850590013"
"ds4555","Student","Stu_99e29d15dade64d54f5c98b047db5515","-0.973654427409621"
"ds4555","Student","Stu_9c86b01748b5ac0c76b49f3a3aea8b74","-0.157873846905233"
"ds4555","Student","Stu_9fbf931922b425e099362aa221943d01","-2.96019293795548"
"ds4555","Student","Stu_a20e5c045db7d920266e37af91eaf1f9","0.0283284310285988"
"ds4555","Student","Stu_a41ff9a3bcd10a788da8933380718362","-0.507248935723754"
"ds4555","Student","Stu_ab26a3763d12e96c1a5cfb01622d943f","1.61454836347706"
"ds4555","Student","Stu_b066e1f9c7d556ff07e8069d761d360a","0.0639784333759832"
"ds4555","Student","Stu_b0dfbd1110f8f47f775ad74eb7267c45","-1.36910953339928"
"ds4555","Student","Stu_b15b02975459fb72e8539b39fd67c743","0.876072878733339"
"ds4555","Student","Stu_b17ade1e287f3447c25e25c5016a543f","-0.504421760600385"
"ds4555","Student","Stu_b5ad806831258b809cd0bcd4a456de5d","0.0396125737318969"
"ds4555","Student","Stu_b7b82c5057fa33b17b6b14df15725684","0.676270751247261"
"ds4555","Student","Stu_b9fc3236d7d99041b316cb01e750500f","0.737481811634262"
"ds4555","Student","Stu_bdfbf7760fdba26179a0b9b018e30f93","1.38455276261378"
"ds4555","Student","Stu_be29883b4a17994d584ab5bea26f5088","1.01491967788501"
"ds4555","Student","Stu_c291b7e9fd8efa9930aac7db004f9dd2","1.53900807224838"
"ds4555","Student","Stu_c52459809d1d20e473820dfeeef23526","0.416209361190631"
"ds4555","Student","Stu_c58ea5e445cad659c2f0ffbc73aef09d","1.02930515734444"
"ds4555","Student","Stu_c6b73a0c725171e85a7a963dbdd0fe44","0.850854291502371"
"ds4555","Student","Stu_c6c398a8e9f0398e42a2ca9a01b99b20","0.454904768880458"
"ds4555","Student","Stu_c708646b7dafe76cba06742c7209afb9","0.162683303749834"
"ds4555","Student","Stu_c8b58df05ffc7df0c84ef762ff5beb40","0.535104491717904"
"ds4555","Student","Stu_c91e3a55be4f839e434786fca1ffc302","0.942229943783103"
"ds4555","Student","Stu_c956029d931cea5425fe78a0f972d0c1","0.549458285179542"
"ds4555","Student","Stu_ce3fe27ed52e3805fc7a7274050b4e47","-4.00552484451376"
"ds4555","Student","Stu_d4030162f4936d64b54eac1b749960bd","0.934234277730536"
"ds4555","Student","Stu_d611864e0623d3b172f2332ba0a88cbc","1.21888677326664"
"ds4555","Student","Stu_d7c0b5e120f7ab3126523953593f9e2b","-0.796120235668581"
"ds4555","Student","Stu_dcf03c005aa82a61308811c24d94564e","0.403091752734399"
"ds4555","Student","Stu_dcff75e91f2a8eb74181a5addeb318b1","-0.683147648217128"
"ds4555","Student","Stu_dd3acea0e039db89e3b03e891174a3c7","-0.899647322561133"
"ds4555","Student","Stu_de27b88f0b80492035411a6c7e62ab15","1.47267199108082"
"ds4555","Student","Stu_e0d0d359d03e9c2a8a4edeb1ea39d14d","-0.945525250554409"
"ds4555","Student","Stu_e338d5e48dc5fab2fcb14580eadcf55c","-1.60542559138018"
"ds4555","Student","Stu_e69ed5f39e495f1d998a646d4e0f6ce2","1.00295726190315"
"ds4555","Student","Stu_e976ad88f6ab199c7cb12e490e388db2","0.351501193496721"
"ds4555","Student","Stu_ee55bb2f106b6feef2e7c6d798ee3499","-0.256332781396913"
"ds4555","Student","Stu_efb2f2b07386eb08bcb8f6c582b33bdb","-0.0797028338326484"
"ds4555","Student","Stu_f162a6c09609a9130b44f4b4ad3a1be0","-0.18172664176444"
"ds4555","Student","Stu_f317a79acbeb084178eaf1810689d6d3","1.10894141889507"
"ds4555","Student","Stu_f3d5f5fb18e844f95334f56ef4c595fe","-0.815971754199776"
"ds4555","Student","Stu_f9a5340d6a72e08e2fac7b48a5b02fea","-0.626233897607522"
"ds4555","Student","Stu_f9e0865d46ddc2914dbd187c537dcacf","0.103569799371231"
"ds4555","Student","Stu_fa846283aee933432ba654367af4acb8","0.054287009530873"
"ds4555","Student","Stu_fbbc645149e3513e98bce624a1922fd0","-0.298783688469236"
"ds4555","Student","Stu_fc36b2d283cdc551beba115eb0c9bae7","0.0566625474186356"
"ds4555","Student","Stu_fc60f8d23154679b4f7e60f35035ae04","-0.230363602193484"
"ds4555","Student","Stu_fdbe5f13737914ee900c29aed87ec779","0.862031869197494"
"ds4555","Student","Stu_ff11eaa53041dda5821d4e92fed52ef5","0.941147425853597"
"ds271","Student","Stu_03d71ad436fe9aad2884baaf3d09763d","-2.64868188410126"
"ds271","Student","Stu_08958a264bc43d9a681f43a8e3b5d789","0.0316078936260601"
"ds271","Student","Stu_0cd187059fcf3a7bd14150905de63958","1.46545272274785"
"ds271","Student","Stu_141b4f225cd11b19fb52033fb1ad1c69","-0.532373349830198"
"ds271","Student","Stu_14d37c0fb9b7a0f3e6bf50f0ac9cdbf4","0.0317472595790626"
"ds271","Student","Stu_1694d71d31a59a2a3f351f1c35790412","-2.58209686004832"
"ds271","Student","Stu_1a76da652b3853440ce1c8789d85ef79","0.52765918096622"
"ds271","Student","Stu_20099f9f7482241e51932b999c512d81","0.527720252938941"
"ds271","Student","Stu_2225bed343fe00707c481572b8db7c70","-1.51159775045382"
"ds271","Student","Stu_24643303525930e30fd0c060634fac92","1.11666669504378"
"ds271","Student","Stu_2cb311ecc06798a95079b8dea3c0cf32","-2.18306088607896"
"ds271","Student","Stu_37393bee94ec9f1beb8be44c77be13c4","-1.07819481048815"
"ds271","Student","Stu_3d366a35d6d8258691b59453baa860cf","-1.07814272921541"
"ds271","Student","Stu_3fdf4d4184f84f7cab1bff6e507cb207","2.24373062387333"
"ds271","Student","Stu_3fea539d1c8d781407db4808de9cc1fa","-1.73358715363864"
"ds271","Student","Stu_44a40c84c9966fa4004432714602b80a","0.254032536131025"
"ds271","Student","Stu_5057abfc560b30cd298ac67c16a46542","1.12103593029235"
"ds271","Student","Stu_52d86745af9a702d79dbcec99a875f14","-0.209245826496391"
"ds271","Student","Stu_5590bcfa40dd66d3ddb01a22b039481d","-0.0106128669867413"
"ds271","Student","Stu_571586cc1a1da2186c0dc462b1c61e2b","1.45265784202934"
"ds271","Student","Stu_58e362ee180f4d39c71eae3be952d678","1.12098940223"
"ds271","Student","Stu_60ae3652196ee1d3adb870599bdce6b8","1.12099124261199"
"ds271","Student","Stu_64d32a448170c9505db7e6f11da5cd62","-0.95585210043631"
"ds271","Student","Stu_66591b538df0a6ed87ef18e33de6a084","1.11608173262032"
"ds271","Student","Stu_6b1fa78955bf3109dd558511c286cf31","-1.80989030674298"
"ds271","Student","Stu_717939296459bf18c8375389494fa96a","-1.22670630520298"
"ds271","Student","Stu_72169165ff043b98f780f12785818e1f","0.259023824110311"
"ds271","Student","Stu_766b426fac4740711669acb19d0c67bf","0.527862556010857"
"ds271","Student","Stu_769012f4b11ef13532386e9bdcb2d44d","-0.0406862013306894"
"ds271","Student","Stu_77ab38e9199510b77b073be74b49680f","-0.799223456547047"
"ds271","Student","Stu_77ab4f58d39a7b3e430217d8b0d38b0e","1.4531151413392"
"ds271","Student","Stu_7a09e38af928922ab4f9f186328b7bd3","1.45324661244976"
"ds271","Student","Stu_7deccc1c198115c2b69e7e56f8606518","0.469458408291248"
"ds271","Student","Stu_7e9f00d73ba9261da5f0d0dd4e25eac0","-0.275552638847789"
"ds271","Student","Stu_80b55be52068a0fb103ae95df426f43f","0.814921568817789"
"ds271","Student","Stu_84336e774608b5666c36d20acfa1a14b","-0.448305901294161"
"ds271","Student","Stu_861f63d397b95d26b3e4c3dd076f8f22","-2.09985060446166"
"ds271","Student","Stu_8a16736e9d098f7dc7b19a5f53b83179","0.538688587032303"
"ds271","Student","Stu_8fc83e1eb0c534beb0d60dc2fecb449c","0.538654709341363"
"ds271","Student","Stu_915f91ff597164efd06e2264d99a537f","-0.271425002861074"
"ds271","Student","Stu_9374e72d660d483a88f2048f79dad35d","-0.808228468541316"
"ds271","Student","Stu_93ac3e4f007df8b9d681dac2a4767120","-0.938797047485167"
"ds271","Student","Stu_942ecc4c6d4b30e8f71c723eb395708e","0.279275993475635"
"ds271","Student","Stu_9996729393935c098d6c489ee43a125a","-2.1830251165333"
"ds271","Student","Stu_9c9231facc5b521986a147aa91d3a58d","-2.13068367984874"
"ds271","Student","Stu_a19085a73ad00d2af1d5f6f3eb798a36","1.12085699607221"
"ds271","Student","Stu_a3f0adfd565fcdf1980a23c41b47496f","-0.509613978786962"
"ds271","Student","Stu_a6fca1f4fb5e7567dcba15ea1cca52e3","0.524999198639765"
"ds271","Student","Stu_a90ad61b835db06763aa21847887424c","1.12100413635543"
"ds271","Student","Stu_af9db68d000dba6ecb5ec0db80c0a082","1.12079021038049"
"ds271","Student","Stu_b0072de92c994ccb3297009b4eba8dde","1.43379949415476"
"ds271","Student","Stu_b6e4cd53b863214234cc870a7ee76fec","1.8220116823003"
"ds271","Student","Stu_b9a114464c6cb3771d6b17c390700b99","-1.07836777086027"
"ds271","Student","Stu_bc95553df5b629ed933c2effb211cbfd","1.11625187212587"
"ds271","Student","Stu_c63fd22015d9c8e22081152d39602d09","-0.226758572085028"
"ds271","Student","Stu_c9ac22b5cbaba5e19fc369264d340f15","0.252179806310731"
"ds271","Student","Stu_d81cc16d6d42d5f556987b86e43a10fc","0.0165327970284871"
"ds271","Student","Stu_dbc44ca329b22eee8f4da1e65beb2eab","-0.93898495708388"
"ds271","Student","Stu_dd300ffb83edfc2f2ff05f2c0f8e2445","-1.20213423636627"
"ds271","Student","Stu_de7eb17a2d0747c4030107e508dfa946","-0.209379252390496"
"ds271","Student","Stu_e021801e1c7cfc9dc576d7e7ee5fe54d","1.12099898648919"
"ds271","Student","Stu_e383da22cdb0f9eda2a2f5e5f7c57437","1.45325937365874"
"ds271","Student","Stu_ea36995cc28fb99ce60381b1a31e66d6","1.12079591530235"
"ds271","Student","Stu_eb41aea7dd555871fe55cc84b80543e9","-0.291060723001044"
"ds271","Student","Stu_f1e1b535f24dfa1996a83e233b031fb0","-1.80774721600655"
"ds271","Student","Stu_f5e4d97aa7548561ddc18e508bbe276a","1.1084607652684"
"ds271","Student","Stu_f65a741519349eeb2e41d32b3eec4c94","0.0317584525789243"
"ds271","Student","Stu_f8dd939396f5c183df9c06d29d560786","0.527722596541705"
"ds271","Student","Stu_fb8fda9c4eb04db4aeefbcd7ae38f5be","1.46545298796394"
"ds1980","Student","Stu_041fb849e3666445b89f38291a16e14f","0.278902641051235"
"ds1980","Student","Stu_0cfe376b6d43e62ee45d406412aa2e42","-1.44107794453866"
"ds1980","Student","Stu_100febfa39c9fd2beffc1b3e1058c4d5","-0.632598608398992"
"ds1980","Student","Stu_123da00b8dbc39e3a689c2f0283a9efe","-0.0390252462892187"
"ds1980","Student","Stu_13bf8e0a32ed009a4de8dbe087d3048a","1.51463076606432"
"ds1980","Student","Stu_159a92e0338a2b3ee6cb997255e76184","0.286042116227499"
"ds1980","Student","Stu_1a51cc2d4927dafba7cd5d47c9347b4f","0.284434992427933"
"ds1980","Student","Stu_1ca56c6272e0d436f94190c07595dd9b","-0.211063675108675"
"ds1980","Student","Stu_22900f3c373f7c868dcc37d9c279dd57","-0.917420281202956"
"ds1980","Student","Stu_237e771231f0fb2e6571f2a7d3b5e7c5","0.869308298152271"
"ds1980","Student","Stu_250fc4b5b739682732758be79155a134","0.879317688435468"
"ds1980","Student","Stu_25179d7ea8d998ff7786c2ff39b8c442","0.0940747515878663"
"ds1980","Student","Stu_25feba966f84b4bbc108d7605e041ac0","0.826026386245857"
"ds1980","Student","Stu_28cdf332b1000cfc23471260a1d457df","0.93456330645875"
"ds1980","Student","Stu_29e247b9a5b28c613c8eaab020f83d6f","-0.699451675351595"
"ds1980","Student","Stu_2aa8006c8ea1d18c8a92ac48318e6544","0.0233047757268199"
"ds1980","Student","Stu_2abd1e4d34f95967ffe60d26b3b789f4","0.827279383623435"
"ds1980","Student","Stu_3111cf0f0c395df89fc442298823773c","1.26279548755835"
"ds1980","Student","Stu_32a5200f9354f6c12c7f33a7f07a1051","-0.28081597582777"
"ds1980","Student","Stu_33f3f1aa8c1a5748602fbc2697f023ae","1.15616779153934"
"ds1980","Student","Stu_34188f4af8eeedb926a7ffe15bca3437","-1.39463708785014"
"ds1980","Student","Stu_35932be1a46a6c5da47d6aebe14f8ba8","0.369206634985229"
"ds1980","Student","Stu_366102e3c0b0cf9e327325480729fd8d","0.299989710930849"
"ds1980","Student","Stu_3999f8c7a7c336d41320eb0f8a870c7f","-3.10384791776756"
"ds1980","Student","Stu_39d13dc6a82f74a488928cc76037e570","-0.767072412058689"
"ds1980","Student","Stu_3a5f8de4b132c2dbdaf4f6c0bc99f1c9","0.635745541758241"
"ds1980","Student","Stu_3c2c15fc80ac425fec47f11fae1b185d","-0.854451266737647"
"ds1980","Student","Stu_3c4b15a44d99caec27e540063ce1d38b","-0.199380541463719"
"ds1980","Student","Stu_3d51ae1a381d46e03356714d127c92b3","2.1491307954413"
"ds1980","Student","Stu_3f92af0cda94f210ff122a43876dae8e","0.277525578673436"
"ds1980","Student","Stu_401fca6dce592c44d5fedadeecdce67c","0.15241458507026"
"ds1980","Student","Stu_42447e13f032eb47225ce08b4dbc6199","-0.251577066395363"
"ds1980","Student","Stu_44c8e101e166311d3385fa383e49c25c","0.942851433847424"
"ds1980","Student","Stu_4a05d52e2fd764975b37221277a88cbd","-0.791601716266046"
"ds1980","Student","Stu_4a46444a4496d37f74d54aca5b924bd6","0.775354152918769"
"ds1980","Student","Stu_4adef25d9541addeab63426a70601856","1.83641471963482"
"ds1980","Student","Stu_4b26171ed7f7c381e8577fb3b84ed40d","-0.0373381877645435"
"ds1980","Student","Stu_4c82ad4a84d12ab5867d6949a905ed0e","-0.280791995486493"
"ds1980","Student","Stu_56155a34d6a92c2e4e981a555d0a4d3e","-1.13605940193845"
"ds1980","Student","Stu_5c04d4a80dfb363c4dd73409e8367e59","-0.531058246456978"
"ds1980","Student","Stu_5d8b4579abf1c07b755291bd67cf8fc0","0.951516321000233"
"ds1980","Student","Stu_60a385f6b3d29cdfd0b85c25c0af57f8","-2.68279095114809"
"ds1980","Student","Stu_649fdcf129a16b4aff0801e16dea93a0","-0.927044741076316"
"ds1980","Student","Stu_65808c89eae2e64bf14595d564244000","0.392336215757319"
"ds1980","Student","Stu_6998a5d292928ce86f3e796992892e5d","0.91043011653586"
"ds1980","Student","Stu_6ad0f556ef5ed9f92732171716d4d408","-0.778381954705082"
"ds1980","Student","Stu_6f38f7751c580f8b2a753919a27388e8","-0.13571267508901"
"ds1980","Student","Stu_74aa5d9b133b609206932ec2d7d47f41","1.14306819018453"
"ds1980","Student","Stu_75db9f0e43149e9aa243c2577f62a24c","-1.07383279248947"
"ds1980","Student","Stu_7b7b7d6d17874e5f48dc009d57348a81","-0.526915197283015"
"ds1980","Student","Stu_7d9a5bed545c93264baee682589e0260","0.121425436780131"
"ds1980","Student","Stu_8050e186fc8ecb1edd22a2a0a57cf506","-0.132665404279909"
"ds1980","Student","Stu_80d7810a29f8546c7d117b09f78dc972","1.20337535948218"
"ds1980","Student","Stu_815a3a27999f584286ea08cbfb001af3","-1.06858255033111"
"ds1980","Student","Stu_833228a3c188a6fcca2f101f5a015cad","0.00913947065394482"
"ds1980","Student","Stu_83b0d51ba2495959c6cc813a0ccc70d3","0.085922325773703"
"ds1980","Student","Stu_880f40541f1bb2a5d30467b06720e042","-0.488508405512316"
"ds1980","Student","Stu_8d61ee38c523b6e7b11c289b84983016","-1.31227320717193"
"ds1980","Student","Stu_8d95748464343f1cf3f5d026fc4fa543","0.0275766126038974"
"ds1980","Student","Stu_8f3fe00feff7a4b86f43165a70be2440","-0.346087372943721"
"ds1980","Student","Stu_8f6722e84af7db4a04dbd113e8e7662f","-1.92226735412317"
"ds1980","Student","Stu_8f8e20851a8c76a0dffd82f1bc8a83a2","0.345034282677982"
"ds1980","Student","Stu_909f13af5ada9b2849647c29088c0c41","-0.0603021425265393"
"ds1980","Student","Stu_91efff5e7353bbeef1ff053ffdb7fe3f","-0.591630498641435"
"ds1980","Student","Stu_93aaba3d42a8779b91d53fc7503c5eca","-1.69017666945016"
"ds1980","Student","Stu_93f5de638981fbcfea2e40977903221b","-1.5407598651411"
"ds1980","Student","Stu_95524706a3c09416a25ae62ec006986d","-0.91853021861164"
"ds1980","Student","Stu_96f0441e08a6ce7bbbc33285213c6a23","0.21780285427305"
"ds1980","Student","Stu_96ffda6c12fa058a56dd1b96e737e2ab","0.62028183442673"
"ds1980","Student","Stu_97125b70930cb4f8ba5cfe9d0e4925df","-0.614792697502111"
"ds1980","Student","Stu_97cd9e76db8fbd725fa974b26bba4b91","0.50096015928548"
"ds1980","Student","Stu_9800002f316a662a2f6d8c13ef10d419","-0.957789474438915"
"ds1980","Student","Stu_9c58cb8eb3e99cb5d05a2d5da5da5df5","0.937920314071961"
"ds1980","Student","Stu_9c806e96db0e635f447ac3e8f6089feb","-1.82366077338058"
"ds1980","Student","Stu_9f71b83c07aebf5c456355e004ff1826","1.55355685453093"
"ds1980","Student","Stu_a3b616d8e1fed5731bee5cacd781d40e","0.333312207726538"
"ds1980","Student","Stu_a4ea613942a6a43460fdf7a6e1603127","-0.476456670725067"
"ds1980","Student","Stu_a81d92d5678cc225602afe4849d5a535","-0.3095738463139"
"ds1980","Student","Stu_a9acb6ebb9dfc5e56bdcc2f3b84c4436","1.67768557575708"
"ds1980","Student","Stu_aa1df420238e0906cec771f1c518ae19","-0.661474118580563"
"ds1980","Student","Stu_aa6f4e92f8db9ba1520d2066a7ea49c5","-0.246619739694499"
"ds1980","Student","Stu_aaad4a372e6af061d4f9da237eff33dd","0.954697451004096"
"ds1980","Student","Stu_aed00d4570746ca5c57860b2aa1f090e","-0.422727377826768"
"ds1980","Student","Stu_af289e31293a4846e67ecd8d4b0b222a","0.0730967139014699"
"ds1980","Student","Stu_af33a28eceae830d759fa6484748ae4d","1.39432570623941"
"ds1980","Student","Stu_b02f932adb614c6e30e0013619569b40","1.13569621074275"
"ds1980","Student","Stu_b0a07688a95950903faa8ecd852c9468","0.764637125100895"
"ds1980","Student","Stu_b48d307246d18dd1063a080212b2a7f2","0.176049081917915"
"ds1980","Student","Stu_b75499dfb53bafe7ad1b64095cd4b40f","0.236666519643113"
"ds1980","Student","Stu_b76258e9467fe4feab00f97e0c30be57","-0.417495593547648"
"ds1980","Student","Stu_b89555ea7cb31d2700e3a84189f55c21","2.00236598292823"
"ds1980","Student","Stu_ba9e89189229ea128fc3d42006309bec","-3.542456569311"
"ds1980","Student","Stu_bb34cf3fb2766a202123759bca1c8497","0.0398464810312057"
"ds1980","Student","Stu_bc3c64608eee881b79b9393c951f69f4","-0.416775173151879"
"ds1980","Student","Stu_c15c52bf780801e07f9af874af66bad7","0.491297228048233"
"ds1980","Student","Stu_c1649379fdd2d1e3c19f10aba4d4af63","-0.317051568376266"
"ds1980","Student","Stu_ce6ff3a39034686a3c92142a6d7d8a56","0.741463603656878"
"ds1980","Student","Stu_cf1a88f27a058c42d015d72219ace002","0.207634183712528"
"ds1980","Student","Stu_d173f4b62fd2030a4591b8e728fdcd65","0.607383168851643"
"ds1980","Student","Stu_d2f26911d7a57b4236c7e63eca1068e7","1.83134695676789"
"ds1980","Student","Stu_d475e7fbe1d85be6f06bcc2ea61d324b","0.585970985991298"
"ds1980","Student","Stu_d8cb7b9fcebafb63e40152e078b26f56","0.475956948823314"
"ds1980","Student","Stu_d961e0975b0a97b6d9b90f57af203566","1.44985158758732"
"ds1980","Student","Stu_dcf10aca5d3d36b8f8c0693c02a2a956","-0.536416886894773"
"ds1980","Student","Stu_e2430eaaf166b1882c55d549059f8bdd","0.780039890083025"
"ds1980","Student","Stu_e26b0ea966207148fffc42c17f3f5e7b","-0.90091009812873"
"ds1980","Student","Stu_e2d470c2c316f48a848dbeed1628f7f9","-0.190175110662632"
"ds1980","Student","Stu_e3cac07031cc48d88921e3b2d489ff50","-0.440418681834497"
"ds1980","Student","Stu_e5cafbfebde5d638511c13ab2b64a9c7","0.156322633789973"
"ds1980","Student","Stu_ecc125323929a8cd805ecb1f8ce86f25","-0.297611103642308"
"ds1980","Student","Stu_ed10bfd5062f6a6d0dc8e3d2dd81f87a","1.07090450691138"
"ds1980","Student","Stu_ee0397049db8682c3489da2c5b325d57","0.552082824271813"
"ds1980","Student","Stu_ef03d325c30589c1feaec7dbc259b80b","0.29634936320371"
"ds1980","Student","Stu_f0c808012bd2decb2bee9f44e191a804","0.796076682860557"
"ds1980","Student","Stu_f250109f4aa7fb68817dc9d4ae9f9f90","0.666726231305498"
"ds1980","Student","Stu_f98da809cb626f058e3f00318cf03ff8","-0.796278247254818"
"ds1980","Student","Stu_fd827e1723551fa6b7dd354c49608ffb","-0.0609525699956584"
